515.816947202497,0,0,0.32044089024744
517.816947202497,0,0,0.316437984012623
519.816947202497,0,0,0.315384938720921
521.816947202497,0,0,0.31673039717854
523.816947202497,0,0,0.31920823609922
525.816947202497,0,0,0.305531606906974
527.816947202497,0,0,0.252948359640821
529.816947202497,0,0,0.16995943710516
531.816947202497,0,0,0.0915509852574534
533.816947202497,0,0,0.0544938995859806
535.816947202497,0,0,0.076184181583527
537.816947202497,0,0,0.149264132118515
539.816947202497,0,0,0.243884836502949
541.816947202497,0,0,0.320822715562554
543.816947202497,0,0,0.354771133887678
545.816947202497,0,0,0.342732239562773
547.816947202497,0,0,0.300610683642725
549.816947202497,0,0,0.255550891547847
551.816947202497,0,0,0.222516297316424
553.816947202497,0,0,0.20192423959445
515.816947202497,2,0,0.238409841481359
517.816947202497,2,0,0.214783219333212
519.816947202497,2,0,0.207402568286703
521.816947202497,2,0,0.21683137944323
523.816947202497,2,0,0.240208420784269
525.816947202497,2,0,0.26194872741202
527.816947202497,2,0,0.251103651184962
529.816947202497,2,0,0.200300433650795
531.816947202497,2,0,0.134451367161586
533.816947202497,2,0,0.0910444597770014
535.816947202497,2,0,0.0970409587992429
537.816947202497,2,0,0.155299504005696
539.816947202497,2,0,0.239505679615948
541.816947202497,2,0,0.310690848680863
543.816947202497,2,0,0.342703787250431
545.816947202497,2,0,0.335905678480569
547.816947202497,2,0,0.308025122644754
549.816947202497,2,0,0.281036207493349
551.816947202497,2,0,0.266586964876242
553.816947202497,2,0,0.264330188537932
515.816947202497,4,0,0.195346423921728
517.816947202497,4,0,0.159902660506745
519.816947202497,4,0,0.147787905974305
521.816947202497,4,0,0.161825521825598
523.816947202497,4,0,0.199014360475904
525.816947202497,4,0,0.246106068271095
527.816947202497,4,0,0.272427843848067
529.816947202497,4,0,0.256026892377133
531.816947202497,4,0,0.209173410467405
533.816947202497,4,0,0.167425086180949
535.816947202497,4,0,0.164054056561555
537.816947202497,4,0,0.207152234047813
539.816947202497,4,0,0.273381156268161
541.816947202497,4,0,0.327377403652458
543.816947202497,4,0,0.346511787183653
545.816947202497,4,0,0.332966101106737
547.816947202497,4,0,0.307866888627839
549.816947202497,4,0,0.291368792939792
551.816947202497,4,0,0.292398348551601
553.816947202497,4,0,0.309258647484735
515.816947202497,6,0,0.213003944109764
517.816947202497,6,0,0.179805029720479
519.816947202497,6,0,0.165690515068705
521.816947202497,6,0,0.175793916675376
523.816947202497,6,0,0.211503803613626
525.816947202497,6,0,0.262759419053091
527.816947202497,6,0,0.303299816797839
529.816947202497,6,0,0.306370842540767
531.816947202497,6,0,0.275684194227181
533.816947202497,6,0,0.241753654858413
535.816947202497,6,0,0.23603654867065
537.816947202497,6,0,0.267738038990479
539.816947202497,6,0,0.316687150971746
541.816947202497,6,0,0.352129977719091
543.816947202497,6,0,0.356000349360042
545.816947202497,6,0,0.333492728798767
547.816947202497,6,0,0.304059285854295
549.816947202497,6,0,0.288233682394508
551.816947202497,6,0,0.295973876538476
553.816947202497,6,0,0.324844272056015
515.816947202497,8,0,0.278422081951437
517.816947202497,8,0,0.263750775954007
519.816947202497,8,0,0.255469539019116
521.816947202497,8,0,0.256998632618507
523.816947202497,8,0,0.273727182830758
525.816947202497,8,0,0.302423870100574
527.816947202497,8,0,0.326744588188692
529.816947202497,8,0,0.327872202317312
531.816947202497,8,0,0.306290639644163
